Des-I,Emp-I,Des-O,Emp-O,DIA,MES,AÑO,DIANOM,TIPOVUELO,day_period,is_high_season,delay_status
SBGR,TAM,SBGR,TAM,17,11,2017,Viernes,I,evening,False,True
SBGR,TAM,SBGR,TAM,19,11,2017,Domingo,I,evening,False,False
SBGR,TAM,SBGR,TAM,21,11,2017,Martes,I,evening,False,False
SBGR,TAM,SBGR,TAM,24,11,2017,Viernes,I,evening,False,False
SBGR,TAM,SBGR,TAM,26,11,2017,Domingo,I,evening,False,False
SBGR,TAM,SBGR,TAM,28,11,2017,Martes,I,evening,False,False
SBGL,TAM,SBGL,TAM,1,11,2017,Miercoles,I,morning,False,False
SBGL,TAM,SBGL,TAM,2,11,2017,Jueves,I,morning,False,False
SBGL,TAM,SBGL,TAM,3,11,2017,Viernes,I,morning,False,True
SBGL,TAM,SBGL,TAM,4,11,2017,Sabado,I,morning,False,False
SBGL,TAM,SBGL,TAM,5,11,2017,Domingo,I,morning,False,False
SBGL,TAM,SBGL,TAM,6,11,2017,Lunes,I,morning,False,False
SBGL,TAM,SBGL,TAM,7,11,2017,Martes,I,morning,False,False
SBGL,TAM,SBGL,TAM,9,11,2017,Jueves,I,morning,False,False
SBGL,TAM,SBGL,TAM,10,11,2017,Viernes,I,morning,False,False
SBGL,TAM,SBGL,TAM,11,11,2017,Sabado,I,morning,False,False
SBGL,TAM,SBGL,TAM,12,11,2017,Domingo,I,morning,False,False
SBGL,TAM,SBGL,TAM,13,11,2017,Lunes,I,morning,False,True
SBGL,TAM,SBGL,TAM,14,11,2017,Martes,I,morning,False,False
SBGL,TAM,SBGL,TAM,15,11,2017,Miercoles,I,morning,False,False
SBGL,TAM,SBGL,TAM,16,11,2017,Jueves,I,morning,False,False
SBGL,TAM,SBGL,TAM,17,11,2017,Viernes,I,morning,False,False
SBGL,TAM,SBGL,TAM,18,11,2017,Sabado,I,morning,False,False
SBGL,TAM,SBGL,TAM,19,11,2017,Domingo,I,morning,False,True
SBGL,TAM,SBGL,TAM,20,11,2017,Lunes,I,morning,False,True
SBGL,TAM,SBGL,TAM,21,11,2017,Martes,I,morning,False,False
SBGL,TAM,SBGL,TAM,22,11,2017,Miercoles,I,morning,False,False
SBGL,TAM,SBGL,TAM,23,11,2017,Jueves,I,morning,False,False
SBGL,TAM,SBGL,TAM,24,11,2017,Viernes,I,morning,False,False
SBGL,TAM,SBGL,TAM,25,11,2017,Sabado,I,morning,False,False
SBGL,TAM,SBGL,TAM,26,11,2017,Domingo,I,morning,False,False
SBGL,TAM,SBGL,TAM,27,11,2017,Lunes,I,morning,False,False
SBGL,TAM,SBGL,TAM,28,11,2017,Martes,I,morning,False,False
SBGL,TAM,SBGL,TAM,29,11,2017,Miercoles,I,morning,False,True
SBGL,TAM,SBGL,TAM,30,11,2017,Jueves,I,morning,False,False
SAAR,TAM,SAAR,TAM,4,11,2017,Sabado,I,afternoon,False,False
SAAR,TAM,SAAR,TAM,5,11,2017,Domingo,I,afternoon,False,False
SAAR,TAM,SAAR,TAM,6,11,2017,Lunes,I,afternoon,False,False
SAAR,TAM,SAAR,TAM,7,11,2017,Martes,I,afternoon,False,False
SAAR,TAM,SAAR,TAM,11,11,2017,Sabado,I,afternoon,False,False
SAAR,TAM,SAAR,TAM,12,11,2017,Domingo,I,afternoon,False,False
SAAR,TAM,SAAR,TAM,13,11,2017,Lunes,I,afternoon,False,False
SAAR,TAM,SAAR,TAM,14,11,2017,Martes,I,afternoon,False,True
SAAR,TAM,SAAR,TAM,19,11,2017,Domingo,I,afternoon,False,True
SAAR,TAM,SAAR,TAM,20,11,2017,Lunes,I,afternoon,False,True
SAAR,TAM,SAAR,TAM,21,11,2017,Martes,I,afternoon,False,True
SAAR,TAM,SAAR,TAM,25,11,2017,Sabado,I,afternoon,False,True
SAAR,TAM,SAAR,TAM,26,11,2017,Domingo,I,afternoon,False,True
SAAR,TAM,SAAR,TAM,27,11,2017,Lunes,I,afternoon,False,True
SBGL,TAM,SBGL,TAM,1,11,2017,Miercoles,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,2,11,2017,Jueves,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,3,11,2017,Viernes,I,afternoon,False,True
SBGL,TAM,SBGL,TAM,4,11,2017,Sabado,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,5,11,2017,Domingo,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,6,11,2017,Lunes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,7,11,2017,Martes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,8,11,2017,Miercoles,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,9,11,2017,Jueves,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,10,11,2017,Viernes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,12,11,2017,Domingo,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,13,11,2017,Lunes,I,afternoon,False,True
SBGL,TAM,SBGL,TAM,14,11,2017,Martes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,15,11,2017,Miercoles,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,16,11,2017,Jueves,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,17,11,2017,Viernes,I,afternoon,False,True
SBGL,TAM,SBGL,TAM,18,11,2017,Sabado,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,19,11,2017,Domingo,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,20,11,2017,Lunes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,21,11,2017,Martes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,22,11,2017,Miercoles,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,23,11,2017,Jueves,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,24,11,2017,Viernes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,25,11,2017,Sabado,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,26,11,2017,Domingo,I,afternoon,False,True
SBGL,TAM,SBGL,TAM,27,11,2017,Lunes,I,afternoon,False,True
SBGL,TAM,SBGL,TAM,28,11,2017,Martes,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,29,11,2017,Miercoles,I,afternoon,False,False
SBGL,TAM,SBGL,TAM,30,11,2017,Jueves,I,afternoon,False,False
SBGR,TAM,SBGR,TAM,1,11,2017,Miercoles,I,morning,False,True
SBGR,TAM,SBGR,TAM,2,11,2017,Jueves,I,morning,False,False
SBGR,TAM,SBGR,TAM,3,11,2017,Viernes,I,morning,False,False
SBGR,TAM,SBGR,TAM,4,11,2017,Sabado,I,morning,False,True
SBGR,TAM,SBGR,TAM,6,11,2017,Lunes,I,morning,False,False
SBGR,TAM,SBGR,TAM,7,11,2017,Martes,I,morning,False,False
SBGR,TAM,SBGR,TAM,8,11,2017,Miercoles,I,morning,False,False
SBGR,TAM,SBGR,TAM,9,11,2017,Jueves,I,morning,False,False
SBGR,TAM,SBGR,TAM,10,11,2017,Viernes,I,morning,False,False
SBGR,TAM,SBGR,TAM,11,11,2017,Sabado,I,morning,False,False
SBGR,TAM,SBGR,TAM,12,11,2017,Domingo,I,morning,False,False
SBGR,TAM,SBGR,TAM,13,11,2017,Lunes,I,morning,False,False
SBGR,TAM,SBGR,TAM,14,11,2017,Martes,I,morning,False,False
SBGR,TAM,SBGR,TAM,15,11,2017,Miercoles,I,morning,False,False
SBGR,TAM,SBGR,TAM,16,11,2017,Jueves,I,morning,False,False
SBGR,TAM,SBGR,TAM,17,11,2017,Viernes,I,morning,False,False
SBGR,TAM,SBGR,TAM,18,11,2017,Sabado,I,morning,False,False
SBGR,TAM,SBGR,TAM,19,11,2017,Domingo,I,morning,False,False
SBGR,TAM,SBGR,TAM,20,11,2017,Lunes,I,morning,False,False
SBGR,TAM,SBGR,TAM,21,11,2017,Martes,I,morning,False,False
SBGR,TAM,SBGR,TAM,22,11,2017,Miercoles,I,morning,False,False
SBGR,TAM,SBGR,TAM,23,11,2017,Jueves,I,morning,False,False
SBGR,TAM,SBGR,TAM,24,11,2017,Viernes,I,morning,False,True
SBGR,TAM,SBGR,TAM,25,11,2017,Sabado,I,morning,False,False
SBGR,TAM,SBGR,TAM,26,11,2017,Domingo,I,morning,False,False
SBGR,TAM,SBGR,TAM,27,11,2017,Lunes,I,morning,False,True
SBGR,TAM,SBGR,TAM,28,11,2017,Martes,I,morning,False,False
SBGR,TAM,SBGR,TAM,29,11,2017,Miercoles,I,morning,False,False
SBGR,TAM,SBGR,TAM,30,11,2017,Jueves,I,morning,False,False
SBGR,TAM,SBGR,TAM,20,11,2017,Lunes,I,evening,False,True
SBGR,TAM,SBGR,TAM,3,11,2017,Viernes,I,evening,False,False
SBGR,TAM,SBGR,TAM,4,11,2017,Sabado,I,evening,False,False
SBGR,TAM,SBGR,TAM,6,11,2017,Lunes,I,evening,False,False
SBGR,TAM,SBGR,TAM,7,11,2017,Martes,I,evening,False,False
SBGR,TAM,SBGR,TAM,10,11,2017,Viernes,I,evening,False,False
SBGR,TAM,SBGR,TAM,11,11,2017,Sabado,I,evening,False,False
SBGR,TAM,SBGR,TAM,13,11,2017,Lunes,I,evening,False,False
SBGR,TAM,SBGR,TAM,14,11,2017,Martes,I,evening,False,False
SBGR,TAM,SBGR,TAM,17,11,2017,Viernes,I,evening,False,False
SBGR,TAM,SBGR,TAM,18,11,2017,Sabado,I,evening,False,True
SBGR,TAM,SBGR,TAM,20,11,2017,Lunes,I,evening,False,True
SBGR,TAM,SBGR,TAM,21,11,2017,Martes,I,evening,False,False
SBGR,TAM,SBGR,TAM,24,11,2017,Viernes,I,evening,False,False
SBGR,TAM,SBGR,TAM,25,11,2017,Sabado,I,evening,False,False
SBGR,TAM,SBGR,TAM,27,11,2017,Lunes,I,evening,False,False
SBGR,TAM,SBGR,TAM,28,11,2017,Martes,I,evening,False,False
SAAR,TAM,SAAR,TAM,19,11,2017,Domingo,I,morning,False,False
SBGR,TAM,SBGR,TAM,5,11,2017,Domingo,I,evening,False,False
SBGR,TAM,SBGR,TAM,22,11,2017,Miercoles,I,afternoon,False,True
SBGR,TAM,SBGR,TAM,20,11,2017,Lunes,I,evening,False,True
SCTE,SKU,SCTE,SKU,1,11,2017,Miercoles,N,morning,False,False
SCTE,SKU,SCTE,SKU,2,11,2017,Jueves,N,morning,False,False
SCTE,SKU,SCTE,SKU,3,11,2017,Viernes,N,morning,False,False
SCTE,SKU,SCTE,SKU,4,11,2017,Sabado,N,morning,False,False
SCTE,SKU,SCTE,SKU,5,11,2017,Domingo,N,morning,False,False
SCTE,SKU,SCTE,SKU,6,11,2017,Lunes,N,morning,False,True
SCTE,SKU,SCTE,SKU,7,11,2017,Martes,N,morning,False,True
SCTE,SKU,SCTE,SKU,8,11,2017,Miercoles,N,morning,False,False
SCTE,SKU,SCTE,SKU,9,11,2017,Jueves,N,morning,False,True
SCTE,SKU,SCTE,SKU,10,11,2017,Viernes,N,morning,False,False
SCTE,SKU,SCTE,SKU,11,11,2017,Sabado,N,morning,False,False
SCTE,SKU,SCTE,SKU,12,11,2017,Domingo,N,morning,False,False
SCTE,SKU,SCTE,SKU,13,11,2017,Lunes,N,morning,False,False
SCTE,SKU,SCTE,SKU,14,11,2017,Martes,N,morning,False,False
SCTE,SKU,SCTE,SKU,15,11,2017,Miercoles,N,morning,False,False
SCTE,SKU,SCTE,SKU,16,11,2017,Jueves,N,morning,False,False
SCTE,SKU,SCTE,SKU,17,11,2017,Viernes,N,morning,False,False
SCTE,SKU,SCTE,SKU,18,11,2017,Sabado,N,morning,False,True
SCTE,SKU,SCTE,SKU,19,11,2017,Domingo,N,morning,False,False
SCTE,SKU,SCTE,SKU,20,11,2017,Lunes,N,morning,False,False
SCTE,SKU,SCTE,SKU,21,11,2017,Martes,N,morning,False,False
SCTE,SKU,SCTE,SKU,22,11,2017,Miercoles,N,morning,False,True
SCTE,SKU,SCTE,SKU,23,11,2017,Jueves,N,morning,False,False
SCTE,SKU,SCTE,SKU,24,11,2017,Viernes,N,morning,False,True
SCTE,SKU,SCTE,SKU,25,11,2017,Sabado,N,morning,False,False
SCTE,SKU,SCTE,SKU,26,11,2017,Domingo,N,morning,False,False
SCTE,SKU,SCTE,SKU,27,11,2017,Lunes,N,morning,False,True
SCTE,SKU,SCTE,SKU,28,11,2017,Martes,N,morning,False,False
SCTE,SKU,SCTE,SKU,29,11,2017,Miercoles,N,morning,False,False
SCTE,SKU,SCTE,SKU,30,11,2017,Jueves,N,morning,False,True
SCCI,SKU,SCCI,SKU,2,11,2017,Jueves,N,afternoon,False,False
SCCI,SKU,SCCI,SKU,3,11,2017,Viernes,N,afternoon,False,False
SCCI,SKU,SCCI,SKU,5,11,2017,Domingo,N,afternoon,False,False
SCCI,SKU,SCCI,SKU,6,11,2017,Lunes,N,afternoon,False,True
SCCI,SKU,SCCI,SKU,7,11,2017,Martes,N,afternoon,False,False
SCCI,SKU,SCCI,SKU,8,11,2017,Miercoles,N,afternoon,False,True
SCCI,SKU,SCCI,SKU,9,11,2017,Jueves,N,afternoon,False,False
SCCI,SKU,SCCI,SKU,10,11,2017,Viernes,N,afternoon,False,True
SCCI,SKU,SCCI,SKU,11,11,2017,Sabado,N,afternoon,False,False
SCCI,SKU,SCCI,SKU,12,11,2017,Domingo,N,afternoon,False,False
SCCI,SKU,SCCI,SKU,13,11,2017,Lunes,N,afternoon,False,False
SCCI,SKU,SCCI,SKU,14,11,2017,Martes,N,afternoon,False,False
SCCI,SKU,SCCI,SKU,15,11,2017,Miercoles,N,afternoon,False,False
SCCI,SKU,SCCI,SKU,16,11,2017,Jueves,N,afternoon,False,True
SCCI,SKU,SCCI,SKU,17,11,2017,Viernes,N,afternoon,False,False
SCCI,SKU,SCCI,SKU,18,11,2017,Sabado,N,afternoon,False,True
SCCI,SKU,SCCI,SKU,19,11,2017,Domingo,N,afternoon,False,True
SCCI,SKU,SCCI,SKU,20,11,2017,Lunes,N,afternoon,False,True
SCCI,SKU,SCCI,SKU,21,11,2017,Martes,N,afternoon,False,False
SCCI,SKU,SCCI,SKU,22,11,2017,Miercoles,N,afternoon,False,False
SCCI,SKU,SCCI,SKU,23,11,2017,Jueves,N,afternoon,False,True
SCCI,SKU,SCCI,SKU,24,11,2017,Viernes,N,afternoon,False,True
SCCI,SKU,SCCI,SKU,25,11,2017,Sabado,N,afternoon,False,False
SCCI,SKU,SCCI,SKU,26,11,2017,Domingo,N,afternoon,False,False
SCCI,SKU,SCCI,SKU,27,11,2017,Lunes,N,afternoon,False,True
SCCI,SKU,SCCI,SKU,28,11,2017,Martes,N,afternoon,False,False
SCCI,SKU,SCCI,SKU,29,11,2017,Miercoles,N,afternoon,False,True
SCCI,SKU,SCCI,SKU,30,11,2017,Jueves,N,afternoon,False,True
SCCI,SKU,SCCI,SKU,1,11,2017,Miercoles,N,morning,False,False
SCCI,SKU,SCCI,SKU,2,11,2017,Jueves,N,morning,False,False
SCCI,SKU,SCCI,SKU,3,11,2017,Viernes,N,morning,False,False
SCCI,SKU,SCCI,SKU,4,11,2017,Sabado,N,morning,False,False
SCCI,SKU,SCCI,SKU,5,11,2017,Domingo,N,morning,False,False
SCCI,SKU,SCCI,SKU,6,11,2017,Lunes,N,morning,False,False
SCCI,SKU,SCCI,SKU,7,11,2017,Martes,N,morning,False,False
SCCI,SKU,SCCI,SKU,8,11,2017,Miercoles,N,morning,False,False
SCCI,SKU,SCCI,SKU,9,11,2017,Jueves,N,morning,False,False
SCCI,SKU,SCCI,SKU,10,11,2017,Viernes,N,morning,False,False
SCCI,SKU,SCCI,SKU,11,11,2017,Sabado,N,morning,False,False
SCCI,SKU,SCCI,SKU,12,11,2017,Domingo,N,morning,False,False
SCCI,SKU,SCCI,SKU,13,11,2017,Lunes,N,morning,False,False
SCCI,SKU,SCCI,SKU,14,11,2017,Martes,N,morning,False,False
SCCI,SKU,SCCI,SKU,15,11,2017,Miercoles,N,morning,False,False
SCCI,SKU,SCCI,SKU,16,11,2017,Jueves,N,morning,False,False
SCCI,SKU,SCCI,SKU,17,11,2017,Viernes,N,morning,False,False
SCCI,SKU,SCCI,SKU,18,11,2017,Sabado,N,morning,False,False
SCCI,SKU,SCCI,SKU,19,11,2017,Domingo,N,morning,False,False
SCCI,SKU,SCCI,SKU,20,11,2017,Lunes,N,morning,False,False
SCCI,SKU,SCCI,SKU,21,11,2017,Martes,N,morning,False,False
SCCI,SKU,SCCI,SKU,22,11,2017,Miercoles,N,morning,False,False
SCCI,SKU,SCCI,SKU,23,11,2017,Jueves,N,morning,False,True
SCCI,SKU,SCCI,SKU,24,11,2017,Viernes,N,morning,False,True
SCCI,SKU,SCCI,SKU,25,11,2017,Sabado,N,morning,False,False
SCCI,SKU,SCCI,SKU,26,11,2017,Domingo,N,morning,False,False
SCCI,SKU,SCCI,SKU,27,11,2017,Lunes,N,morning,False,False
SCCI,SKU,SCCI,SKU,28,11,2017,Martes,N,morning,False,False
SCCI,SKU,SCCI,SKU,29,11,2017,Miercoles,N,morning,False,True
SCCI,SKU,SCCI,SKU,30,11,2017,Jueves,N,morning,False,True
SCCI,SKU,SCCI,SKU,1,11,2017,Miercoles,N,evening,False,False
SCTE,SKU,SCTE,SKU,1,11,2017,Miercoles,N,morning,False,False
SCTE,SKU,SCTE,SKU,4,11,2017,Sabado,N,morning,False,False
SCTE,SKU,SCTE,SKU,7,11,2017,Martes,N,morning,False,False
SCTE,SKU,SCTE,SKU,8,11,2017,Miercoles,N,morning,False,False
SCTE,SKU,SCTE,SKU,11,11,2017,Sabado,N,morning,False,False
SCTE,SKU,SCTE,SKU,14,11,2017,Martes,N,morning,False,False
SCTE,SKU,SCTE,SKU,15,11,2017,Miercoles,N,morning,False,False
SCTE,SKU,SCTE,SKU,18,11,2017,Sabado,N,morning,False,False
SCTE,SKU,SCTE,SKU,21,11,2017,Martes,N,morning,False,False
SCTE,SKU,SCTE,SKU,22,11,2017,Miercoles,N,morning,False,False
SCTE,SKU,SCTE,SKU,25,11,2017,Sabado,N,morning,False,False
SCTE,SKU,SCTE,SKU,28,11,2017,Martes,N,morning,False,False
SCTE,SKU,SCTE,SKU,29,11,2017,Miercoles,N,morning,False,False
SCTE,SKU,SCTE,SKU,1,11,2017,Miercoles,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,2,11,2017,Jueves,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,3,11,2017,Viernes,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,4,11,2017,Sabado,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,5,11,2017,Domingo,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,6,11,2017,Lunes,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,7,11,2017,Martes,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,8,11,2017,Miercoles,N,afternoon,False,True
SCTE,SKU,SCTE,SKU,9,11,2017,Jueves,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,10,11,2017,Viernes,N,afternoon,False,True
SCTE,SKU,SCTE,SKU,11,11,2017,Sabado,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,12,11,2017,Domingo,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,13,11,2017,Lunes,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,14,11,2017,Martes,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,15,11,2017,Miercoles,N,afternoon,False,True
SCTE,SKU,SCTE,SKU,16,11,2017,Jueves,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,17,11,2017,Viernes,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,18,11,2017,Sabado,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,19,11,2017,Domingo,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,20,11,2017,Lunes,N,afternoon,False,True
SCTE,SKU,SCTE,SKU,21,11,2017,Martes,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,22,11,2017,Miercoles,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,23,11,2017,Jueves,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,24,11,2017,Viernes,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,25,11,2017,Sabado,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,26,11,2017,Domingo,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,27,11,2017,Lunes,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,28,11,2017,Martes,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,29,11,2017,Miercoles,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,30,11,2017,Jueves,N,afternoon,False,False
SCBA,SKU,SCBA,SKU,2,11,2017,Jueves,N,morning,False,False
SCBA,SKU,SCBA,SKU,3,11,2017,Viernes,N,morning,False,True
SCBA,SKU,SCBA,SKU,5,11,2017,Domingo,N,morning,False,False
SCBA,SKU,SCBA,SKU,6,11,2017,Lunes,N,morning,False,False
SCBA,SKU,SCBA,SKU,9,11,2017,Jueves,N,morning,False,True
SCBA,SKU,SCBA,SKU,10,11,2017,Viernes,N,morning,False,True
SCBA,SKU,SCBA,SKU,12,11,2017,Domingo,N,morning,False,False
SCBA,SKU,SCBA,SKU,13,11,2017,Lunes,N,morning,False,False
SCBA,SKU,SCBA,SKU,16,11,2017,Jueves,N,morning,False,False
SCBA,SKU,SCBA,SKU,17,11,2017,Viernes,N,morning,False,False
SCBA,SKU,SCBA,SKU,19,11,2017,Domingo,N,morning,False,False
SCBA,SKU,SCBA,SKU,20,11,2017,Lunes,N,morning,False,False
SCBA,SKU,SCBA,SKU,23,11,2017,Jueves,N,morning,False,False
SCBA,SKU,SCBA,SKU,26,11,2017,Domingo,N,morning,False,False
SCBA,SKU,SCBA,SKU,27,11,2017,Lunes,N,morning,False,True
SCBA,SKU,SCBA,SKU,30,11,2017,Jueves,N,morning,False,True
SCTE,SKU,SCTE,SKU,1,11,2017,Miercoles,N,morning,False,False
SCTE,SKU,SCTE,SKU,3,11,2017,Viernes,N,morning,False,False
SCTE,SKU,SCTE,SKU,10,11,2017,Viernes,N,morning,False,False
SCTE,SKU,SCTE,SKU,17,11,2017,Viernes,N,morning,False,False
SCTE,SKU,SCTE,SKU,24,11,2017,Viernes,N,morning,False,False
SCTE,SKU,SCTE,SKU,1,11,2017,Miercoles,N,evening,False,False
SCTE,SKU,SCTE,SKU,2,11,2017,Jueves,N,evening,False,True
SCTE,SKU,SCTE,SKU,3,11,2017,Viernes,N,evening,False,True
SCTE,SKU,SCTE,SKU,4,11,2017,Sabado,N,evening,False,False
SCTE,SKU,SCTE,SKU,5,11,2017,Domingo,N,afternoon,False,True
SCTE,SKU,SCTE,SKU,6,11,2017,Lunes,N,evening,False,True
SCTE,SKU,SCTE,SKU,7,11,2017,Martes,N,evening,False,False
SCTE,SKU,SCTE,SKU,8,11,2017,Miercoles,N,evening,False,False
SCTE,SKU,SCTE,SKU,9,11,2017,Jueves,N,evening,False,True
SCTE,SKU,SCTE,SKU,10,11,2017,Viernes,N,evening,False,True
SCTE,SKU,SCTE,SKU,11,11,2017,Sabado,N,evening,False,True
SCTE,SKU,SCTE,SKU,12,11,2017,Domingo,N,afternoon,False,False
SCTE,SKU,SCTE,SKU,13,11,2017,Lunes,N,evening,False,False
SCTE,SKU,SCTE,SKU,14,11,2017,Martes,N,evening,False,False
SCTE,SKU,SCTE,SKU,15,11,2017,Miercoles,N,evening,False,False
SCTE,SKU,SCTE,SKU,16,11,2017,Jueves,N,evening,False,False
SCTE,SKU,SCTE,SKU,17,11,2017,Viernes,N,evening,False,True
SCTE,SKU,SCTE,SKU,18,11,2017,Sabado,N,evening,False,False
SCTE,SKU,SCTE,SKU,19,11,2017,Domingo,N,afternoon,False,True
SCTE,SKU,SCTE,SKU,20,11,2017,Lunes,N,evening,False,True
SCTE,SKU,SCTE,SKU,21,11,2017,Martes,N,evening,False,False
SCTE,SKU,SCTE,SKU,22,11,2017,Miercoles,N,evening,False,False
SCTE,SKU,SCTE,SKU,23,11,2017,Jueves,N,evening,False,True
SCTE,SKU,SCTE,SKU,24,11,2017,Viernes,N,evening,False,False
SCTE,SKU,SCTE,SKU,25,11,2017,Sabado,N,evening,False,False
SCTE,SKU,SCTE,SKU,26,11,2017,Domingo,N,afternoon,False,True
SCTE,SKU,SCTE,SKU,27,11,2017,Lunes,N,evening,False,False
SCTE,SKU,SCTE,SKU,28,11,2017,Martes,N,evening,False,False
SCTE,SKU,SCTE,SKU,29,11,2017,Miercoles,N,evening,False,False
SCTE,SKU,SCTE,SKU,30,11,2017,Jueves,N,evening,False,True
SCVD,SKU,SCVD,SKU,3,11,2017,Viernes,N,morning,False,False
SCVD,SKU,SCVD,SKU,5,11,2017,Domingo,N,morning,False,False
SCVD,SKU,SCVD,SKU,10,11,2017,Viernes,N,morning,False,False
SCVD,SKU,SCVD,SKU,12,11,2017,Domingo,N,morning,False,False
SCVD,SKU,SCVD,SKU,17,11,2017,Viernes,N,morning,False,False
SCVD,SKU,SCVD,SKU,19,11,2017,Domingo,N,morning,False,False
SCVD,SKU,SCVD,SKU,24,11,2017,Viernes,N,morning,False,False
SCVD,SKU,SCVD,SKU,26,11,2017,Domingo,N,morning,False,True
SCVD,SKU,SCVD,SKU,1,11,2017,Miercoles,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,2,11,2017,Jueves,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,3,11,2017,Viernes,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,5,11,2017,Domingo,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,6,11,2017,Lunes,N,afternoon,False,True
SCVD,SKU,SCVD,SKU,7,11,2017,Martes,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,8,11,2017,Miercoles,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,9,11,2017,Jueves,N,afternoon,False,True
SCVD,SKU,SCVD,SKU,10,11,2017,Viernes,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,12,11,2017,Domingo,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,13,11,2017,Lunes,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,14,11,2017,Martes,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,15,11,2017,Miercoles,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,16,11,2017,Jueves,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,17,11,2017,Viernes,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,19,11,2017,Domingo,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,20,11,2017,Lunes,N,afternoon,False,True
SCVD,SKU,SCVD,SKU,21,11,2017,Martes,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,22,11,2017,Miercoles,N,afternoon,False,True
SCVD,SKU,SCVD,SKU,23,11,2017,Jueves,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,24,11,2017,Viernes,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,26,11,2017,Domingo,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,27,11,2017,Lunes,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,28,11,2017,Martes,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,29,11,2017,Miercoles,N,afternoon,False,False
SCVD,SKU,SCVD,SKU,30,11,2017,Jueves,N,afternoon,False,True
SCJO,SKU,SCJO,SKU,1,11,2017,Miercoles,N,afternoon,False,False
SCJO,SKU,SCJO,SKU,2,11,2017,Jueves,N,morning,False,False
SCJO,SKU,SCJO,SKU,4,11,2017,Sabado,N,morning,False,False
SCJO,SKU,SCJO,SKU,6,11,2017,Lunes,N,morning,False,False
SCJO,SKU,SCJO,SKU,8,11,2017,Miercoles,N,afternoon,False,False
